C2_NM,DT,PRD_DE,C1_NM,ITM_NM
전남,66,2018,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
전남,76,2019,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
전남,72,2020,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
전남,63,2021,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
전남,57,2022,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
전남,50,2023,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
전남,34,2024,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경북,60,2016,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경북,81,2017,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경북,112,2018,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경북,85,2019,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경북,105,2020,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경북,53,2021,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경북,50,2022,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경북,41,2023,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경북,28,2024,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경남,101,2016,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경남,68,2017,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경남,31,2018,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경남,34,2019,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경남,33,2020,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경남,35,2021,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경남,30,2022,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경남,37,2023,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
경남,40,2024,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
제주,59,2016,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
제주,39,2017,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
제주,19,2018,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
제주,45,2019,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
제주,42,2020,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
제주,77,2021,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
제주,65,2022,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
제주,44,2023,내원시 심정지 응급실 CPR 미시행 사망,응급진료결과 현황
